app_id,recommendationid,language,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,timestamp_created
730,234223237,schinese,675个小时，40500分钟。你明明可以用这些时间去健身房锻炼体魄，可以去和喜欢的女孩子看电影，甚至可以去和兄弟喝个烂醉。可是你没有，你却选择在家里打CS和9个素不相识的路人。一起啊对对对一起对着屏幕傻笑。在这个充满作弊者，装逼犯的垃圾游戏环境，天天被小分带走，让你一度想着“再打这破游戏我他妈就是狗”。然而你每次单人破点，拿下残局1V5的时候，你的肾上腺素就会开始飙升。你更会享受着这属于你自己的时刻。明天你还是会满怀期待的打开这个你曾无数次想卸载，无数次恨透了的游戏。那个时候，你不得不承认，你爱这款游戏。CS已经不仅仅是款游戏这么简单了，他已经成为了你生活里的一部分了,True,46,11,0.77305293083190918,4,True,False,False,1788257290
730,233556944,german,"Deutsch

CS2 hat gutes Gunplay, aber Trust Factor und Ranked sind ein verdammter Witz

CS2 könnte ein richtig guter Shooter sein. Das Gunplay macht Spaß und grundsätzlich spiele ich das Spiel gerne. Aber alles rund um Trust Factor, Matchmaking und Anti Cheat fühlt sich wie eine einzige beschissene Verarsche an.

Ich habe mittlerweile über 1.000 Stunden und mehr als 500 Matches gespielt. Letzte Season hatte ich einen grünen Trust Factor. Mein Kollege hatte dagegen einen roten. Dann hat er sich Skins über eine Drittanbieter Seite gekauft. Plötzlich hatte er einen grünen Trust Factor und ich einen roten. Nachdem er die Skins wieder verkauft hatte, war meiner wieder grün und seiner wieder rot.

Natürlich kann ich nicht beweisen, wie Valve den Trust Factor genau berechnet, weil dieses undurchsichtige Scheißsystem absichtlich niemandem erklärt wird. Aber genau das ist das Problem. Niemand weiß, was wirklich zählt. Streamer und Influencer erzählen, man müsse Geld auf Steam einzahlen oder Skins kaufen, um seinen Trust Factor zu verbessern. Andere behaupten, Käufe bei Drittanbietern würden überhaupt keinen Unterschied machen. Trotzdem passieren solche auffälligen Wechsel. Was soll man von diesem Müll bitte halten?

Der Trust Factor wirkt nicht wie ein seriöses Sicherheitssystem, sondern wie ein manipuliertes Glücksspiel, bei dem niemand die Regeln kennt. Heute spielst du in normalen Lobbys und morgen landest du ohne erkennbaren Grund mit verdächtigen Accounts, Smurfs, Bots und Cheatern zusammen. Transparenz gibt es keine. Eine vernünftige Erklärung von Valve gibt es natürlich auch nicht.

Das Ranked System ist genauso lächerlich. Die Ränge fühlen sich teilweise komplett zufällig an, die Matchqualität schwankt extrem und faire Spiele sind offenbar reine Glückssache. Dazu kommt ein Anti Cheat, das gefühlt nur existiert, damit Valve behaupten kann, dass CS2 überhaupt eines besitzt.

Valve verdient mit Steam, Cases, Skins und Gebühren Milliarden, bekommt es aber trotzdem nicht auf die Reihe, ein vernünftiges Anti Cheat System bereitzustellen. Wie kann es sein, dass eine externe Plattform wie FACEIT weniger Cheater und ein besseres Anti Cheat besitzt als der eigentliche Entwickler des Spiels?

Valve könnte problemlos einen eigenen sicheren Launcher entwickeln oder endlich richtig Geld in ein funktionierendes Anti Cheat investieren. Stattdessen werden weiterhin Cases verkauft, während sich die Spieler durch verseuchte Lobbys quälen dürfen. Hauptsache Valve verdient weiter Geld. Der Zustand des Spiels scheint dabei vollkommen scheißegal zu sein.

Selbst Deathmatch ist inzwischen kaum noch spielbar, weil ständig irgendwelche Accounts automatisiert hochgelevelt oder gebottet werden. Man betritt einen Server und sieht teilweise mehr Bots und Farm Accounts als normale Spieler. Das ist einfach nur peinlich und zeigt, wie wenig Valve sein eigenes Spiel unter Kontrolle hat.

CS2 hat eine starke Grundlage, aber Valve behandelt das Spiel wie einen verdammten Geldautomaten. Hauptsache Skins, Cases und Gebühren bringen weiter Kohle. Ob das Matchmaking fair ist, der Trust Factor nachvollziehbar funktioniert oder die Server voller Cheater und Bots sind, interessiert offenbar keine Sau.

Guter Shooter, aber ein katastrophales System dahinter. Trust Factor und Ranked sind undurchsichtige Scheiße, das Anti Cheat ist eine Lachnummer und Valve melkt die Community weiter, während das eigentliche Spiel immer mehr verrottet.

English

CS2 has great gunplay, but Trust Factor and Ranked are a complete joke

CS2 could be a genuinely great shooter. The gunplay is enjoyable and at its core I actually like the game. Unfortunately, everything surrounding Trust Factor, matchmaking and Anti Cheat feels like one massive pile of ♥♥♥♥♥♥♥♥.

I have played for more than 1,000 hours and over 500 matches. Last season I had a green Trust Factor while my friend had a red one. He then bought skins from a third party marketplace. Suddenly his Trust Factor appeared green while mine became red. After he sold the skins again, mine appeared green and his went back to red.

Obviously, I cannot prove exactly how Valve calculates Trust Factor because this shady and deliberately vague system is never properly explained. That is exactly the problem. Nobody knows what actually affects it. Streamers and influencers claim that depositing money on Steam or buying skins improves your Trust Factor. Other people claim that buying skins from third party websites makes absolutely no difference. Yet suspicious changes like this still happen. What the hell are players supposed to believe?

Trust Factor does not feel like a serious security system. It feels like a manipulated lottery where nobody knows the rules. One day you get normal matches and the next day you are thrown into lobbies full of suspicious accounts, smurfs, bots and cheaters for no obvious reason. There is no transparency and of course Valve does not provide a proper explanation either.

The ranking system is just as pathetic. Ranks often feel completely random, match quality is wildly inconsistent and getting a fair game seems to depend entirely on luck. Then there is the Anti Cheat, which sometimes feels like it only exists so Valve can claim that CS2 technically has one.

Valve makes billions from Steam, cases, skins and marketplace fees, yet somehow cannot provide a competent Anti Cheat system. How the hell does an external platform like FACEIT manage to offer better Anti Cheat and fewer cheaters than the actual developer of the game?

Valve could easily develop its own secure launcher or finally invest serious money into a working Anti Cheat solution. Instead, it keeps selling cases while players are forced to suffer through contaminated matchmaking. As long as Valve keeps making money, the actual condition of the game apparently does not matter.

Even Deathmatch is becoming unplayable because so many accounts are being botted or automatically levelled. You join a server and sometimes see more farming accounts and bots than actual players. It is embarrassing and shows how little control Valve has over its own game.

CS2 has a strong foundation, but Valve treats the game like a damn ATM. As long as skins, cases and fees keep printing money, it apparently does not matter whether matchmaking is fair, Trust Factor makes any sense or the servers are full of cheaters and bots.

Good shooter, absolutely terrible systems behind it. Trust Factor and Ranked are opaque garbage, the Anti Cheat is a joke and Valve keeps milking the community while the actual game slowly rots.
",False,38,1,0.782525718212127686,11,True,False,False,1787531112
730,234645373,english,"DO NOT PLAY THIS GAME - CHEATERS SIMULATOR 2
 At this point, CS2 feels less like a competitive FPS and more like a cheater showcase.
 Every time you try to play seriously, you run into someone blatantly wallhacking, aimbotting, or using some other ♥♥♥♥♥♥♥♥ cheat. And the worst part ? The anti-cheat feels completly useless.
 How is a game this popular still struggling with such a massive cheating problem ? You can report someone, move on, and then meet another obvious cheater in the next match. There is barely any confidence that reports actually lead to anything.
 0/10 anti-cheat. 0/10 trust in matchmaking.
 The gunplay and mechanics are great, but what's the point of having an amazing competitive game if the competitive experience is ruined by cheaters ? 
 Valve seriously needs to wake the ♥♥♥♥ up and fix this.
 Until the cheating problem is properly addressed, CS2 is not a competitive game - it's a coin flip between playing against real players and playing against someone running cheats.",False,35,1,0.781439423561096191,12,True,False,False,1788721972
730,233653678,french,"remplie de cheaters, a chaque game vraiment au moins un cheater, que ce soit en occasionnel ou premier, qu'ils aillent bien se faire mettre, c'est devenue n'importe quoi",False,45,7,0.773285925388336182,2,True,False,False,1787649047
730,233855606,spanish,"No lo recomiendo porque está llena de chiteros fantasmas que se creen dueños del juego, gracias Valve XDDD",False,76,10,0.773442447185516357,0,True,False,False,1787866887
730,233785648,russian,"Проведя в игре 400 часов могу составить свое субьективное мнение!
1) Огромное обилие читеров, читеры почти в каждой катке, они не скрывают что пользуются читами и скидывают на них ссылки, такого количества читеров я не встречал ни в одной игре, хотя имею довольно внушительний игровой опыт. Все те люди что хвастаются своим 3к ило на фейсит в 80% пользуются либо читами либо палят всех на карте через ссылку в браузере, выяснил я это путем знакомств с ""про"" игроками этой замечательной помойки! 
2) Абсолютная нереалестичность поведения оружия, постоянная стрельба от бедра ^_^ и стрельба из глаз к которой я не могу привыкнуть по сегодняшний день, на текуший момент почти все шутеры двигаются в сторону реалистичности а CS так и осталась на уровне динозавров. Уперся оружием в стену? пофиг это же рисунок! У соперника торчит только голова? Не парься стрелять он будет из глаз! Абсолютно бесшумная ходьба? Конечно потому что мы летаем на шифте! В прицел с автомата смотреть не надо, мы помним куда летят пульки))) 
3) Еще хочу сказать по поводу людей что топят за CS из-за большого количества игроков которые играют в эту игру, люди не обманывайтесь цифрами в стиме, 60% это боты которые фармят армори и боксы, даже недавние баны ферм не убрали даже 20% ботоводов. 
В эту игру нельзя играть по серьезке, эта игра только под пиво с друзьями в дань уважение тем временам когда мы ходили в компы и кроме CS шутеров толком и небыло, Да и сейчас это не шутер а запоминания точки на мониторе где зарегает урон(И то не факт)!",False,124,6,0.762693524360656738,15,True,False,False,1787791492
730,234995048,english,"9k Hours in this game

Fundamentally good game brought down by a company that doesn't care about its product.
Valve has turned this once great game into a gambling simulator

-Gamble with cases, overpriced keys and aweful drop rates
-Gamble with matchmaking whether or not you will get matched up against a 5stack or not. Look forward to losing 500 elo per match while gaining 100 with their broken MM system.

Would not recommend anyone spend anymore money supporting a company that clearly doesnt support its playerbase
",False,27,3,0.744484901428222656,11,True,False,False,1789116764
730,234147368,english,"Gambling, hackers, a constant influx of ♥♥♥♥♥♥♥, its ideal",True,493,22,0.745693087577819824,6,True,False,False,1788165943
730,234016783,tchinese,好玩，游戏里每个人都很善良，经常有素不相识的路人免费表演高速旋转，尤其是玩到情深之处，大家嘴上都挂着双方的母亲，问候着祖祖辈辈，我常常因为和这么多传承中华孝道的玩家在一起游玩而骄傲,True,23,14,0.739164769649505615,0,True,False,False,1788032745
730,235393655,turkish,"oyun gerçekten güzel ve oynanışı hala çok keyifli ama hileciler yüzünden oyundan alınan zevk ciddi şekilde düşüyor

neredeyse her maçta şüpheli hareketler yapan oyuncularla karşılaşmak gerçekten sinir bozucu oluyor özellikle saatlerce emek verdiğin bir maçın hile yüzünden mahvolması insanın oyunu kapatası getiriyor

cs2 aslında çok güzel bir oyun ama hile sorunu çözülmeden olması gerektiği kadar keyifli değil
",True,376,0,0.724849224090576172,1,True,False,False,1789562814
730,235458569,spanish,"El mejor juego del mundo. Básicamente te dedicas a fundirte el dinero abriendo cajas para conseguir una pistolita rosa. Así, cuando te revienten los chetos en absolutamente todas las partidas, al menos no te aburres y puedes consolarte inspeccionando esa skin de mierda de 1 céntimo que te acaba de tocar. Una obra maestra, 10/10.",True,19,4,0.720164597034454346,1,True,False,False,1789645321
730,235056622,english,"Do not come back to Counter-Strike. Seriously.

It genuinely hurts to see what has happened to a game that so many of us have loved since childhood.

Counter-Strike used to be about competitive gameplay, skill, teamwork and the satisfaction of getting better. Today, it increasingly feels like the game is being left to rot while the focus is on skins, gambling-adjacent mechanics and finding yet another way to squeeze the last few cents out of the player base.

And the cheating situation is absolutely ridiculous.

Serious competitive gameplay simply does not exist anymore when you constantly have to wonder whether the person killing you is actually playing the game or running some kind of cheat. The fact that a game of this size still has such a laughable anti-cheat situation is beyond disappointing.

Apparently, fixing the actual game isn't quite as profitable as selling another skin.

What makes it even worse is that this isn't some random game nobody cares about. This is Counter-Strike. A game that shaped an entire generation of PC gamers and that many of us have been playing and loving for decades.

Seeing the developers seemingly ignore the problems that actually matter while continuing to monetize the game is honestly just sad.

So if you're thinking about getting back into CS after a few years away: don't.

Save yourself the frustration, the cheaters and the realization that the game you remember isn't really there anymore.

Negative. And genuinely disappointed.",False,26,1,0.708619356155395508,3,True,False,False,1789174276
730,234827319,russian,"Крутая игра для траты жизненного времени, денег и нервов. Всем рекомендую",True,28,9,0.712995946407318115,3,True,False,False,1788943540
730,234236610,schinese,很好的游戏，可惜我没有时间玩，只能断断续续的玩，最终还是没能冲上S段位，玩过很多的FPS游戏，Apex和CS是我最喜欢的，可是接下来或许要去面对学业和生活的压力了，和CS说声再见。Faze up！,True,24,2,0.734806954860687256,2,True,False,False,1788272862
730,235370094,spanish,"me insultaron por mi nacionalidad, sexualidad, color de piel, voz, foto de perfil, skins, nombre, expresiones todo, este juego es un ciclo de depresion eterno del que no puedo escapar
10/10",True,17,4,0.711333096027374268,6,True,False,False,1789525840
730,234836508,turkish,Hayatımda gördüğüm en iyi hile sistemine sahip oyun . Eğer karşıda hile var ise sizede hile veriyor ve adaletli bir maç sistemi oluşturuyor . Kimin hilesi daha iyiyse o kazanıyor . Size sadece izlemek düşüyor.,True,20,14,0.696676433086395264,2,True,False,False,1788956929
730,234573917,spanish,"si juegas mal preparate para ser insultado de la peor manera posible, y si tiras mal una fb o smoke yo que tu silencio a todos",True,18,0,0.69417041540145874,2,True,False,False,1788650011
730,234183045,german,Ist nen sehr nettes spiel mit vielen freundlichen Menschen. Vorallem die Menschen aus dem Osten sind hier sehr einladend. Viele von denen kennen meine Mutter persönlich.,True,15,16,0.695461153984069824,1,True,False,False,1788203050
730,235190717,czech,"❌ Not Recommended

This game feels like it's made more for cheaters than normal players.

Counter-Strike 2 could be a great game, but the amount of cheaters completely ruins the experience. You can spend hours trying to improve, only to lose a match to someone who seems to know exactly where you are every single round.

At some point you just stop having fun and start losing your mind. Instead of enjoying the game, you're constantly wondering if the enemy is actually good or just cheating.

The most frustrating part is that you can play normally, try your best and still end up feeling like you've wasted your time.

You don't lose your rank in CS2. You lose your sanity. 💀

1/10 — would uninstall, then reinstall the next day.",False,12,0,0.684684693813323975,0,True,False,False,1789309405
730,233904309,tchinese,太美啦！他奶奶的雞蛋舅六的哈密瓜妹妹的大窩瓜爺爺的大雞腿嬸嬸的大葡萄媽媽的黃瓜菜爸爸的大麵包三舅姥爺的大李子二嬸的桃子三叔的西瓜七舅姥爺的小荔枝二叔舅姥爺的火龍果姑姑的獼猴桃祖爺爺的車厘子祖姥爺的大菠蘿奶祖奶的大榴蓮二爺的小草莓他三嬸姥大的白菜他哥哥的大麵條妹妹的小油菜弟弟的西葫蘆姐姐的大馬鈴薯姊夫的大青椒爺爺這是蜘蛛吃耳屎，這是龍捲風摧毀停車！烏鴉坐飛機！老鼠走迷宮！大象踢腿！憤怒的章魚！巨斧砍大樹！徹底瘋狂！徹底瘋狂！徹底瘋狂！徹底瘋狂！徹底瘋狂！,False,11,1,0.665557920932769775,2,True,False,False,1787925388
730,234774608,latam,"Asco de juego. Plagado de chiteros y tóxicos, sin nuevas actualizaciones que valgan la pena, gg cs muriendo, una lastima 😥",False,17,0,0.665234029293060303,4,True,False,False,1788877573
730,233590733,english,"After almost 100 hours, the game has a lot of cheaters, toxic players, but i like the game anyway!",True,32,7,0.656670808792114258,0,True,False,False,1787577229
730,234483029,brazilian,"Cheater Strike! Jogo tinha tudo para ser o melhor fps que existe mas foi DOMINADO pelos cheaters, impossível jogar uma partida em paz sem um trapaceiro. às vezes a pessoa tá cansada e quer somente desestressar e sai pior do que entrou. Jogo podre. Iria ficar muito feliz se acabasse de vez essa porcaria! a Valve ODEIA o CS!",False,21,0,0.650435507297515869,3,True,False,False,1788559018
730,233764356,schinese,"1800小时的漫漫长路，从C+连路都不会走， 苦练BOT急停定位，熬过B+、A+😭，终于站上 S分段。 这份金S，一半是练习，一半靠混与阴人，是自己一点点磨出来的结果!😭😭
A long journey of 1800 hours. I started at C+, barely knowing how to move properly.
I grinded on bots practicing counter‑strafing and aim, struggled through B+ and A+ 😭, and finally reached Golden S rank, equivalent to Faceit Level 8‑9.
This golden S is half hard practice, half lurking and opportunistic plays. Every bit of it was earned through slow, steady grinding!😭😭",True,13,2,0.643646121025085449,5,True,False,False,1787769538
730,234366455,portuguese,"Como esta análise n tem nada de interessante, vou ensinar-vos a fazer churros

200g de farinha de trigo sem fermento
250 ml de água
50g de manteiga
1 casquinha de limão
Sal q.b.
3 ovos
Óleo para fritar
Açúcar para polvilhar
Canela para polvilhar
Preparação:
1. Num tacho leve ao lume a água.
Tempere com umas pedrinhas de sal.
Junte a casca de limão e a manteiga.
Deixe ferver.
2. Logo que comece a ferver, retire a casca de limão e adicione a farinha.
Mexa até descolar do tacho.
Coloque a massa numa tigela e deixe arrefecer um pouco.
PRONTO A COMER",True,10,7,0.648519039154052734,0,True,False,False,1788432264
730,234382058,english,the games good but like its full of russians who just swear or guys w no info,False,14,2,0.641304373741149902,0,True,False,False,1788449373
